index,country,person_name,unique_id,individual_id,company_id,gender,company_name,dual_listed,ticker,role_name,role_start_date,role_end_date,tenure_days,tenure_year,end_year,end_month,end_quarter,end_half,sector_bx,industry,appointment,revenue,market_cap,half_year,count
S&P 500,USA,Peter F van Camp,20255210899,202552,10899,Male,EQUINIX INC,No,EQIX,Chairman/Interim President/CEO,01/05/2000,12/09/2018,6708,18.37808219,2018,9,3,H2,Telecommunication Services,Technology,External,6635537000,55147164253,2018 H2,1
S&P 500,USA,Leslie (Les) Roy Moonves II,250176098,25017,6098,Male,PARAMOUNT GLOBAL (Viacomcbs Inc prior to 02/2022),No,"PARA, PARAA, VIAC, VIACA",Chairman/President/CEO,01/01/2006,09/09/2018,4634,12.69589041,2018,9,3,H2,Media & Entertainment,Consumer,External,28586000000,10623261176,2018 H2,1
S&P 500,USA,Ajita G Rajendra,48411128304,484111,28304,Male,SMITH (AO) CORP,No,AOS,Chairman/CEO,01/01/2013,01/09/2018,2069,5.668493151,2018,9,3,H2,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,3538900000,7101528714,2018 H2,1
S&P 500,USA,Frederick (Fred) C Tuomi,2.07483E+12,207483,2607907,Male,INVITATION HOMES INC,No,INVH,President/CEO,16/11/2017,27/08/2018,284,0.778082192,2018,8,3,H2,Real Estate,Financial Services,External,1996615000,18412609409,2018 H2,1
S&P 500,USA,James R Verrier,10817164839,1081716,4839,Male,BORGWARNER INC,No,BWA,President/CEO,01/01/2013,01/08/2018,2038,5.583561644,2018,8,3,H2,Transport,Industrial & Natural Resources,Internal,14838000000,8957558592,2018 H2,1
S&P 500,USA,Lowell C McAdam,53376432507,533764,32507,Male,VERIZON COMMUNICATIONS INC (Bell Atlantic Corp prior to 07/2000),No,VZ,Chairman/CEO,01/08/2011,01/08/2018,2557,7.005479452,2018,8,3,H2,Telecommunication Services,Technology,Internal,1.33613E+11,1.6163E+11,2018 H2,1
S&P 500,USA,Brian T Crutcher,1.08917E+11,1089168,30509,Male,TEXAS INSTRUMENTS INC,No,TXN,President/CEO,01/06/2018,17/07/2018,46,0.126027397,2018,7,3,H2,Electronic & Electrical Equipment,Industrial & Natural Resources,Internal,18344000000,1.42049E+11,2018 H2,1
S&P 500,USA,Larry D Young,2.06346E+12,206346,1057037,Male,KEURIG DR PEPPER INC (Dr Pepper Snapple Group Inc prior to 07/2018),No,KDP,President/CEO,07/05/2008,09/07/2018,3715,10.17808219,2018,7,3,H2,Beverages,Consumer,External,12683000000,53215642860,2018 H2,1
S&P 500,USA,O B Hall Jr,50251550049,50251,550049,Male,REGIONS FINANCIAL CORP,No,RF,Chairman/CEO,01/04/2010,02/07/2018,3014,8.257534247,2018,7,3,H2,Banks,Financial Services,Internal,6605000000,21338065413,2018 H2,1
S&P 500,USA,Robert Alan Niblock,3446519193,34465,19193,Male,LOWE'S COS INC,No,LOW,Chairman/President/CEO,28/01/2005,02/07/2018,4903,13.43287671,2018,7,3,H2,General Retailers,Consumer,Internal,96250000000,1.26853E+11,2018 H2,1
S&P 500,USA,Inge G Thulin,53444520777,534445,20777,Male,3M CO (Minnesota Mining & Manufacturing Co prior to 02/2002),No,MMM,Chairman/President/CEO,24/02/2012,01/07/2018,2319,6.353424658,2018,7,3,H2,Diversified Industrials,Industrial & Natural Resources,Internal,35355000000,71367401470,2018 H2,1
S&P 500,USA,J Patrick Doyle,33372190132,333721,90132,Male,DOMINO'S PIZZA INC,No,DPZ,President/CEO,01/03/2010,30/06/2018,3043,8.336986301,2018,6,2,H1,Leisure & Hotels,Consumer,Internal,4357373000,12313850982,2018 H1,1
S&P 500,USA,Brian Matthew Krzanich,76462116239,764621,16239,Male,INTEL CORP,No,INTC,CEO,16/05/2013,20/06/2018,1861,5.098630137,2018,6,2,H1,Information Technology Hardware,Technology,Internal,79024000000,1.22716E+11,2018 H1,1
S&P 500,USA,Glen F Post III,599626353,59962,6353,Male,LUMEN TECHNOLOGIES INC (CenturyLink Inc prior to 09/2020),No,LUMN,CEO,01/01/1992,23/05/2018,9639,26.40821918,2018,5,2,H1,Telecommunication Services,Technology,Internal,19687000000,6264399114,2018 H1,1
S&P 500,USA,Denise M Morrison,3104875620,310487,5620,Female,CAMPBELL SOUP CO,No,CPB,President/CEO,01/08/2011,18/05/2018,2482,6.8,2018,5,2,H1,Food Producers & Processors,Consumer,Internal,8562000000,15422569577,2018 H1,1
S&P 500,USA,Martin (Marty) Joseph Barrington,62521524343,625215,24343,Male,ALTRIA GROUP INC (Philip Morris Cos prior to 01/2003),No,MO,Chairman/President/CEO,17/05/2012,17/05/2018,2191,6.002739726,2018,5,2,H1,Tobacco,Consumer,Internal,26013000000,79133381947,2018 H1,1
S&P 500,USA,David S Congdon,27263223040,272632,23040,Male,OLD DOMINION FREIGHT LINE INC,No,ODFL,Vice Chairman/CEO,01/01/2008,16/05/2018,3788,10.37808219,2018,5,2,H1,Transport,Industrial & Natural Resources,Internal,5256328000,31151398139,2018 H1,1
S&P 500,USA,John S Marr Jr,32522231558,325222,31558,Male,TYLER TECHNOLOGIES INC,No,TYL,Chairman/CEO,01/08/2004,10/05/2018,5030,13.78082192,2018,5,2,H1,Software & Computer Services,Technology,Internal,1592287000,12158017418,2018 H1,1
S&P 500,USA,Gregory (Greg) L Henslee,20470523350,204705,23350,Male,O'REILLY AUTOMOTIVE INC,No,ORLY,CEO,24/02/2005,08/05/2018,4821,13.20821918,2018,5,2,H1,Automobiles & Parts,Industrial & Natural Resources,Internal,13327563000,52794983231,2018 H1,1
S&P 500,USA,Debra (Debbie) L Reed-Klages,4703127588,47031,27588,Female,SEMPRA ENERGY,No,SRE,Chairman/President/CEO,27/06/2011,01/05/2018,2500,6.849315068,2018,5,2,H1,Utilities - Other,Industrial & Natural Resources,Internal,12857000000,47068277775,2018 H1,1
S&P 500,USA,Robert (Bob) A Livingston,4850549555,485054,9555,Male,DOVER CORP,No,DOV,President/CEO,01/12/2008,30/04/2018,3437,9.416438356,2018,4,2,H1,Engineering & Machinery,Industrial & Natural Resources,Internal,7907081000,19281123881,2018 H1,1
S&P 500,USA,Robert S Weiss,1817827836,181782,7836,Male,COOPER COMPANIES INC,No,COO,President/CEO,01/11/2007,30/04/2018,3833,10.50136986,2018,4,2,H1,Health,Healthcare,Internal,2922500000,13510190503,2018 H1,1
S&P 500,USA,Randall (Randy) James Hogan III,8804224106,88042,24106,Male,PENTAIR PLC (Pentair Ltd prior to 06/2014),No,PNR,Chairman/CEO,01/01/2001,30/04/2018,6328,17.3369863,2018,4,2,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,3764800000,7413118323,2018 H1,1
S&P 500,USA,Walter (Nick) Nicholas Howley,5.12643E+11,512642,818089,Male,TRANSDIGM GROUP INC,No,TDG,Chairman/CEO,15/03/2006,26/04/2018,4425,12.12328767,2018,4,2,H1,Transport,Industrial & Natural Resources,Internal,4798000000,32190437722,2018 H1,1
S&P 500,USA,Joel Simpson Marcus,1829641354,182964,1354,Male,ALEXANDRIA REAL ESTATE EQUITIES INC,No,ARE,Chairman/CEO,01/03/1997,22/04/2018,7722,21.15616438,2018,4,2,H1,Real Estate,Financial Services,Internal,2114150000,25190678611,2018 H1,1
S&P 500,USA,Stuart A Miller,6181218703,61812,18703,Male,LENNAR CORP,No,"LEN, LEN.B",CEO,01/04/1997,11/04/2018,7680,21.04109589,2018,4,2,H1,Construction & Building Materials,Industrial & Natural Resources,Internal,27130676000,22463452711,2018 H1,1
S&P 500,USA,Steven (Steve) T Schlotterbeck,60384410909,603844,10909,Male,EQT CORP (Equitable Resources Inc prior to 02/2009),No,EQT,President/CEO,01/03/2017,14/03/2018,378,1.035616438,2018,3,1,H1,Utilities - Other,Industrial & Natural Resources,Internal,3064663000,14441425066,2018 H1,1
S&P 500,USA,M (Steve) Steven Ells,48918982918,489189,82918,Male,CHIPOTLE MEXICAN GRILL INC,No,CMG,Chairman/CEO,01/02/1998,05/03/2018,7337,20.10136986,2018,3,1,H1,Leisure & Hotels,Consumer,Internal,7547061000,38556878864,2018 H1,1
S&P 500,USA,Constantine (Dinos) Philippos Iordanou,88272486,8827,2486,Male,ARCH CAPITAL GROUP LTD,No,ACGL,Chairman/CEO,01/08/2003,02/03/2018,5327,14.59452055,2018,3,1,H1,Insurance,Financial Services,Internal,9249980000,21458183661,2018 H1,1
S&P 500,USA,Stephen (Steve) Alan Wynn,70887136226,70887,136226,Male,WYNN RESORTS LTD,No,WYNN,Chairman/CEO,01/06/2002,06/02/2018,5729,15.69589041,2018,2,1,H1,Leisure & Hotels,Consumer,External,3763664000,7559607774,2018 H1,1
S&P 500,USA,Margaret (Meg) Cushing Whitman,3.43452E+11,34345,2358912,Female,HEWLETT PACKARD ENTERPRISE CO,No,HPE,CEO,02/11/2015,01/02/2018,822,2.252054795,2018,2,1,H1,Information Technology Hardware,Technology,External,27784000000,19113941810,2018 H1,1
S&P 500,USA,John S Watson,332636627,33263,6627,Male,CHEVRON CORP,No,CVX,Chairman/CEO,01/09/2009,01/02/2018,3075,8.424657534,2018,2,1,H1,Oil & Gas,Industrial & Natural Resources,Internal,1.62465E+11,3.50356E+11,2018 H1,1
S&P 500,USA,Kenneth (Ken) Irvine Chenault,325571815,32557,1815,Male,AMERICAN EXPRESS CO,No,AXP,Chairman/CEO,01/01/2001,01/02/2018,6240,17.09589041,2018,2,1,H1,Speciality & Other Finance,Financial Services,Internal,43663000000,1.15496E+11,2018 H1,1
S&P 500,USA,Stephen (Steve) Michael Smith,53278310899,532783,10899,Male,EQUINIX INC,No,EQIX,President/CEO,02/04/2007,19/01/2018,3945,10.80821918,2018,1,1,H1,Telecommunication Services,Technology,External,6635537000,55351210796,2018 H1,1
S&P 500,USA,George S Barrett,5416365811,541636,5811,Male,CARDINAL HEALTH INC,No,CAH,Chairman/CEO,31/08/2009,01/01/2018,3045,8.342465753,2018,1,1,H1,Health,Healthcare,Internal,1.81364E+11,21032325742,2018 H1,1
S&P 500,USA,Frederick (Rick) H Waddell,33287622509,332876,22509,Male,NORTHERN TRUST CORP,No,NTRS,Chairman/CEO,01/01/2008,01/01/2018,3653,10.00821918,2018,1,1,H1,Banks,Financial Services,Internal,6464500000,17906032545,2018 H1,1
S&P/TSX Composite,Canada,H Peter Brues,5.01375E+11,501374,590389,Male,TRANSCONTINENTAL INC (GTC Transcontinental Group Ltd prior to 04/2003),No,"TCL.A, TCL.B",President/CEO,10/12/2021,07/06/2023,544,1.490410959,2023,6,2,H1,Media & Entertainment,Consumer,Internal,2172760714,948045350,2023 H1,1
S&P/TSX Composite,Canada,Michael Harrison McCain,33102951579,331029,51579,Male,MAPLE LEAF FOODS INC,No,MFI,Chairman (Executive)/CEO,01/01/1999,11/05/2023,8896,24.37260274,2023,5,2,H1,Food Producers & Processors,Consumer,Internal,3498213065,2383589602,2023 H1,1
S&P/TSX Composite,Canada,Gerald (Gerry) Wilfred Schwartz,34405323174,344053,23174,Male,ONEX CORP,No,"OCX, ONEX",Chairman/CEO,10/08/1987,11/05/2023,13058,35.77534247,2023,5,2,H1,Private Equity,Financial Services,Internal,442000000,4407575088,2023 H1,1
S&P/TSX Composite,Canada,Jay John Forbes,5.49036E+12,549036,1746050,Male,ELEMENT FLEET MANAGEMENT CORP (Element Financial Corp prior to 10/2016),No,"EFN, EFN.PR.A, EFN.PR.C",President/CEO,01/06/2018,10/05/2023,1804,4.942465753,2023,5,2,H1,Speciality & Other Finance,Financial Services,External,835639577,6116425998,2023 H1,1
S&P/TSX Composite,Canada,Brian Tellef Vaasjo,7.30773E+12,730773,1661220,Male,CAPITAL POWER CORP,No,CPX,President/CEO,01/07/2009,08/05/2023,5059,13.86027397,2023,5,2,H1,Electricity,Industrial & Natural Resources,Internal,2001904982,3750929154,2023 H1,1
S&P/TSX Composite,Canada,Michael R Emory,1.20171E+12,1201709,735720,Male,ALLIED PROPERTIES REAL ESTATE INVESTMENT TRUST,No,AP.UN,President/CEO,25/10/2002,02/05/2023,7494,20.53150685,2023,5,2,H1,Real Estate,Financial Services,Internal,383453384,2101761828,2023 H1,1
S&P/TSX Composite,Canada,Alexander (Alex) J Pourbaix,3.35189E+12,335189,1611939,Male,CENOVUS ENERGY INC,No,CVE,President/CEO,06/11/2017,26/04/2023,1997,5.471232877,2023,4,2,H1,Oil & Gas,Industrial & Natural Resources,External,49381061072,32979699073,2023 H1,1
S&P/TSX Composite,Canada,Luc Desjardins,6.44938E+12,644938,1698885,Male,SUPERIOR PLUS CORP,No,SPB,President/CEO,14/11/2011,03/04/2023,4158,11.39178082,2023,4,2,H1,Speciality & Other Finance,Financial Services,External,2494851939,1438860835,2023 H1,1
S&P/TSX Composite,Canada,José (Jos) Eduardo Cil,1.20139E+13,1201387,1827056,Male,RESTAURANT BRANDS INTERNATIONAL INC (Burger King Worldwide Inc prior to 12/2014),No,QSR,CEO,23/01/2019,01/03/2023,1498,4.104109589,2023,3,1,H1,Leisure & Hotels,Consumer,Internal,5739000000,22734959667,2023 H1,1
S&P/TSX Composite,Canada,Donald (Don) E Clow,6.56439E+11,656438,834413,Male,CROMBIE REAL ESTATE INVESTMENT TRUST,No,CRR.UN,President/CEO,06/08/2009,28/02/2023,4954,13.57260274,2023,2,1,H1,Real Estate,Financial Services,External,323428720,1179506376,2023 H1,1
S&P/TSX Composite,Canada,Brian Johnston Porter,5150214521,515021,4521,Male,BANK OF NOVA SCOTIA (SCOTIABANK),No,BNS,CEO,01/11/2013,31/01/2023,3378,9.254794521,2023,1,1,H1,Banks,Financial Services,Internal,23077792472,57850108067,2023 H1,1
S&P/TSX Composite,Canada,Duncan K Middlemiss,6.2701E+12,627010,1281869,Male,WESDOME GOLD MINES LTD,No,WDO,President/CEO,15/08/2016,24/01/2023,2353,6.446575342,2023,1,1,H1,Mining,Industrial & Natural Resources,External,195970405,978772839,2023 H1,1
S&P/TSX Composite,Canada,Albert (Al) Monaco,48679510607,486795,10607,Male,ENBRIDGE INC,No,ENB,President/CEO,01/10/2012,01/01/2023,3744,10.25753425,2023,1,1,H1,Utilities - Other,Industrial & Natural Resources,Internal,37232602541,80722802091,2023 H1,1
S&P/TSX Composite,Canada,Darren Gee,7.90063E+11,790062,664497,Male,PEYTO EXPLORATION & DEVELOPMENT CORP,No,PEY,CEO,01/01/2007,01/01/2023,5844,16.0109589,2023,1,1,H1,Oil & Gas,Industrial & Natural Resources,Internal,836715822,1493224140,2023 H1,1
S&P/TSX Composite,Canada,John N Floren,50824120421,508241,20421,Male,METHANEX CORP,No,MX,President/CEO,01/01/2013,31/12/2022,3651,10.00273973,2022,12,4,H2,Chemicals,Industrial & Natural Resources,Internal,4311188000,2988794934,2022 H2,1
S&P/TSX Composite,Canada,L Scott Thomson,32582749918,325827,49918,Male,FINNING INTERNATIONAL INC (Finning Ltd prior to 04/1997),No,FTT,President/CEO,17/06/2013,15/11/2022,3438,9.419178082,2022,11,4,H2,Engineering & Machinery,Industrial & Natural Resources,External,5769467462,3853297030,2022 H2,1
S&P/TSX Composite,Canada,Edward (Ed) David Lafehr,12701303709,1270130,3709,Male,BAYTEX ENERGY CORP (Formerly known as Baytex Energy Trust),No,BTE,President/CEO,04/05/2017,04/11/2022,2010,5.506849315,2022,11,4,H2,Oil & Gas,Industrial & Natural Resources,Internal,2132593503,1852834085,2022 H2,1
S&P/TSX Composite,Canada,Paul J Vanderberg,1.24997E+13,1249970,2046402,Male,BADGER INFRASTRUCTURE SOLUTIONS LTD (Badger Daylighting Ltd prior to 05/2021),No,BDGI,President/CEO,15/08/2016,01/10/2022,2238,6.131506849,2022,10,4,H2,Oil & Gas,Industrial & Natural Resources,External,449876084,720385396,2022 H2,1
S&P/TSX Composite,Canada,Donald (Don) R Lindsay,33699930169,336999,30169,Male,TECK RESOURCES LTD (Teck Cominco Ltd prior to 04/2009),No,"TCK.A, TCK.B, TECK.A, TECK.B, TEK.A, TEK.B, TEK.MVA, TEK.SVB",President/CEO,27/04/2005,30/09/2022,6365,17.43835616,2022,9,3,H2,Mining,Industrial & Natural Resources,Internal,10663311059,22227712725,2022 H2,1
S&P/TSX Composite,Canada,Scott G Perry,5.34894E+11,534893,740578,Male,CENTERRA GOLD INC,No,CG,President/CEO,01/11/2015,06/09/2022,2501,6.852054795,2022,9,3,H2,Mining,Industrial & Natural Resources,External,900141000,1533753198,2022 H2,1
S&P/TSX Composite,Canada,Christian John Milau,1.04532E+13,1045316,1986971,Male,EQUINOX GOLD CORP (Trek Mining Inc prior to 12/2017),No,EQX,CEO,31/03/2017,01/09/2022,1980,5.424657534,2022,9,3,H2,Mining,Industrial & Natural Resources,External,1082286000,1756674837,2022 H2,1
S&P/TSX Composite,Canada,Mark S Little,88867029542,888670,29542,Male,SUNCOR ENERGY INC (Formerly known as SUNCOR INC),No,SU,President/CEO,02/05/2019,08/07/2022,1163,3.18630137,2022,7,3,H2,Oil & Gas,Industrial & Natural Resources,Internal,43158325451,39645565354,2022 H2,1
S&P/TSX Composite,Canada,Peter Fritz Grosskopf,1.08471E+13,1084708,1581886,Male,SPROTT INC,No,SII,CEO,07/09/2010,30/06/2022,4314,11.81917808,2022,6,2,H1,Speciality & Other Finance,Financial Services,External,145182000,944623966,2022 H1,1
S&P/TSX Composite,Canada,Mark Poweska,1.6015E+13,1601502,2506815,Male,HYDRO ONE LTD,No,H,President/CEO,10/05/2019,21/06/2022,1138,3.117808219,2022,6,2,H1,Electricity,Industrial & Natural Resources,External,5714889281,17667557231,2022 H1,1
S&P/TSX Composite,Canada,Michael (Mike) McQuade,2.00798E+13,2007977,3330834,Male,ALGOMA STEEL GROUP INC (Legato Merger Corp prior to 10/2021),No,ASTL,CEO,19/10/2021,01/06/2022,225,0.616438356,2022,6,2,H1,Steel & Other Metals,Industrial & Natural Resources,External,3806000000,723679757,2022 H1,1
S&P/TSX Composite,Canada,Kenneth (Ken) Silver,4.90448E+12,490448,2140345,Male,CT REAL ESTATE INVESTMENT TRUST (CT REIT),No,CRT.UN,CEO,23/10/2013,01/06/2022,3143,8.610958904,2022,6,2,H1,Real Estate,Financial Services,External,406992662,1240912320,2022 H1,1
S&P/TSX Composite,Canada,Brian James Hill,1.8186E+13,1818603,2540422,Male,ARITZIA INC,No,ATZ,Chairman/CEO,03/10/2016,21/05/2022,2056,5.632876712,2022,5,2,H1,Clothing & Personal Products,Consumer,Internal,1176707804,2320149636,2022 H1,1
S&P/TSX Composite,Canada,Joseph (Joe) C Papa Jr,2061084427,206108,4427,Male,BAUSCH HEALTH COMPANIES INC (Valeant Pharmaceuticals International Inc prior to 07/2018),No,BHC,Chairman/CEO,02/05/2016,10/05/2022,2199,6.024657534,2022,5,2,H1,Pharmaceuticals and Biotechnology,Healthcare,External,8434000000,2147159889,2022 H1,1
S&P/TSX Composite,Canada,Philip Kelvin Pascall,343073206,343073,206,Male,FIRST QUANTUM MINERALS LTD,No,FM,Chairman/CEO,19/06/1996,05/05/2022,9451,25.89315068,2022,5,2,H1,Mining,Industrial & Natural Resources,External,7626000000,17324579996,2022 H1,1
S&P/TSX Composite,Canada,Murray K Mullen,3.35293E+12,335293,1634300,Male,MULLEN GROUP LTD (Mullen Group Income Fund prior to 05/2009),No,MTL,Chairman/President/CEO,01/07/2005,03/05/2022,6150,16.84931507,2022,5,2,H1,Transport,Industrial & Natural Resources,External,1475927331,1042314440,2022 H1,1
S&P/TSX Composite,Canada,Michael (Mike) Darryl McGahan,1.37663E+13,1376628,2043404,Male,INTERRENT REAL ESTATE INVESTMENT TRUST,No,IIP.UN,CEO,30/09/2009,01/05/2022,4596,12.59178082,2022,5,2,H1,Real Estate,Financial Services,External,146449871,1336526426,2022 H1,1
S&P/TSX Composite,Canada,Michael (Mike) Jon Gordon,1.19992E+13,1199919,1561054,Male,ALTUS GROUP LTD (Altus Group Income Fund prior to 01/2011),No,AIF,CEO,30/09/2020,01/04/2022,548,1.501369863,2022,4,2,H1,Business Services,Technology,External,494673697,1395374128,2022 H1,1
S&P/TSX Composite,Canada,Darren Murvin Pylot,7.34512E+11,734511,950036,Male,CAPSTONE COPPER CORP (Capstone Mining Corp prior to 03/2022),No,CS,CEO,13/02/1995,23/03/2022,9900,27.12328767,2022,3,1,H1,Mining,Industrial & Natural Resources,Internal,1296024000,3457959843,2022 H1,1
S&P/TSX Composite,Canada,Jean-Jacques (JJ) Ruest,5407426129,540742,6129,Male,CANADIAN NATIONAL RAILWAY CO,No,CNR,President/CEO,24/07/2018,28/02/2022,1315,3.602739726,2022,2,1,H1,Transport,Industrial & Natural Resources,Internal,11451135242,80432143741,2022 H1,1
S&P/TSX Composite,Canada,Sean Boyd,3431281072,343128,1072,Male,AGNICO EAGLE MINES LTD,No,"AEM, AGE",Vice Chairman/CEO,14/04/1998,08/02/2022,8701,23.83835616,2022,2,1,H1,Mining,Industrial & Natural Resources,Internal,3823878000,29318985099,2022 H1,1
S&P/TSX Composite,Canada,Dax Dasilva,1.70616E+13,1706156,3005826,Male,LIGHTSPEED COMMERCE INC (Lightspeed POS Inc prior to 08/2021),No,LSPD,CEO,08/03/2019,02/02/2022,1062,2.909589041,2022,2,1,H1,Software & Computer Services,Technology,External,548372000,1994433594,2022 H1,1
S&P/TSX Composite,Canada,P (Gord) Gordon Stothart,59019715361,590197,15361,Male,IAMGOLD CORP,No,IMG,President/CEO,01/03/2020,12/01/2022,682,1.868493151,2022,1,1,H1,Mining,Industrial & Natural Resources,Internal,958800000,1576193887,2022 H1,1
S&P/TSX Composite,Canada,Mayo M Schmidt,1.01684E+13,1016835,2754066,Male,NUTRIEN LTD,No,NTR,President/CEO,18/04/2021,04/01/2022,261,0.715068493,2022,1,1,H1,Chemicals,Industrial & Natural Resources,Internal,27712000000,31691610263,2022 H1,1
S&P/TSX Composite,Canada,David (Dave) Friesema,1.85362E+13,1853623,2603493,Male,SLEEP COUNTRY CANADA HOLDINGS INC,No,ZZZ,CEO,16/07/2015,31/12/2021,2360,6.465753425,2021,12,4,H2,Household Products,Consumer,Internal,685502608,689158563,2021 H2,1
S&P/TSX Composite,Canada,Andrew (Andy) J Mah,1.04098E+12,1040979,571929,Male,ADVANTAGE ENERGY LTD (Advantage Oil & Gas Ltd prior to 05/2021),No,AAV,CEO,14/07/2009,31/12/2021,4553,12.4739726,2021,12,4,H2,Oil & Gas,Industrial & Natural Resources,Internal,576700697,981857177,2021 H2,1
S&P/TSX Composite,Canada,François Olivier,6.44954E+11,644953,590389,Male,TRANSCONTINENTAL INC (GTC Transcontinental Group Ltd prior to 04/2003),No,"TCL.A, TCL.B",President/CEO,20/02/2008,09/12/2021,5041,13.8109589,2021,12,4,H2,Media & Entertainment,Consumer,Internal,2172760714,915468618,2021 H2,1
S&P/TSX Composite,Canada,Michael (Mick) H Dilger,1.24872E+12,1248718,664896,Male,PEMBINA PIPELINE CORP,No,PPL,President/CEO,01/01/2014,19/11/2021,2879,7.887671233,2021,11,4,H2,Oil & Gas,Industrial & Natural Resources,Internal,6823854647,17915254200,2021 H2,1
S&P/TSX Composite,Canada,Joseph (Joe) M Natale,33684526496,336845,26496,Male,ROGERS COMMUNICATIONS INC,No,"RCI.A, RCI.B, RCI.MVA",President/CEO,19/04/2017,16/11/2021,1672,4.580821918,2021,11,4,H2,Media & Entertainment,Consumer,External,11591931130,24984367948,2021 H2,1
S&P/TSX Composite,Canada,Marie Inkster,4.44919E+11,444918,601012,Female,LUNDIN MINING CORP (South Atlantic Ventures Ltd prior to 08/2004),No,LUN,President/CEO,30/09/2018,01/11/2021,1128,3.090410959,2021,11,4,H2,Mining,Industrial & Natural Resources,Internal,2224999281,5981476067,2021 H2,1
S&P/TSX Composite,Canada,Louis O Vachon,33510421581,335104,21581,Male,NATIONAL BANK OF CANADA,No,,President/CEO,01/06/2007,31/10/2021,5266,14.42739726,2021,10,4,H2,Banks,Financial Services,Internal,7090235960,25532818270,2021 H2,1
S&P/TSX Composite,Canada,Michael Harvy Holmes,1.30762E+13,1307622,1014985,Male,OCEANAGOLD CORP,No,OGC,President/CEO,18/03/2020,08/09/2021,539,1.476712329,2021,9,3,H2,Mining,Industrial & Natural Resources,Internal,744700000,1796215655,2021 H2,1
S&P/TSX Composite,Canada,Dean A Connor,54422329525,544223,29525,Male,SUN LIFE FINANCIAL INC,No,SLF,CEO,01/12/2011,06/08/2021,3536,9.687671233,2021,8,3,H2,Life Assurance,Financial Services,Internal,28228784591,28579820450,2021 H2,1
S&P/TSX Composite,Canada,Edward S Kennedy,1.28361E+12,1283614,591418,Male,NORTH WEST COMPANY INC (THE),No,NWC,President/CEO,01/01/1996,01/08/2021,9344,25.6,2021,8,3,H2,Food & Drug Retailers,Consumer,Internal,1769806531,1346795580,2021 H2,1
S&P/TSX Composite,Canada,Siegfried W Kiefer,6.41042E+12,641042,1146899,Male,CANADIAN UTILITIES LTD,No,"CU, CU.X",President/CEO,08/05/2019,01/07/2021,785,2.150684932,2021,7,3,H2,Electricity,Industrial & Natural Resources,Internal,2780323297,7734317658,2021 H2,1
S&P/TSX Composite,Canada,Anthony Brent Windom,6.45386E+12,645386,1100760,Male,UNI-SELECT INC,No,UNS,President/CEO,02/05/2019,30/06/2021,790,2.164383562,2021,6,2,H1,Automobiles & Parts,Industrial & Natural Resources,Internal,1731420000,1494291917,2021 H1,1
S&P/TSX Composite,Canada,Mark Hornick,1.4003E+13,1400302,2681546,Male,JAMIESON WELLNESS INC,No,JWEL,President/CEO,07/07/2017,31/05/2021,1424,3.901369863,2021,5,2,H1,Health,Healthcare,External,356760960,998610563,2021 H1,1
S&P/TSX Composite,Canada,Charles (Chuck) Victor Magro,1.07968E+13,1079683,2754066,Male,NUTRIEN LTD,No,NTR,President/CEO,02/01/2018,18/04/2021,1202,3.293150685,2021,4,2,H1,Chemicals,Industrial & Natural Resources,External,27712000000,31691610263,2021 H1,1
S&P/TSX Composite,Canada,Anton Rabie,1.60785E+13,1607854,2315430,Male,SPIN MASTER CORP,No,TOY,Chairman/Co-CEO,30/07/2015,05/04/2021,2076,5.687671233,2021,4,2,H1,Leisure Goods,Consumer,Internal,2042400000,884875927,2021 H1,1
S&P/TSX Composite,Canada,Dawn L Farrell,54690431132,546904,31132,Female,TRANSALTA CORP,No,TA,President/CEO,02/01/2012,31/03/2021,3376,9.249315068,2021,3,1,H1,Electricity,Industrial & Natural Resources,Internal,2152278717,2647690550,2021 H1,1
S&P/TSX Composite,Canada,Edward (Ed) Sonshine,6.00106E+11,600105,591595,Male,RIOCAN REAL ESTATE INVESTMENT TRUST (Counsel Real Estate Investment Trust prior to 07/1995),No,REI.UN,CEO,01/07/1995,31/03/2021,9405,25.76712329,2021,3,1,H1,Real Estate,Financial Services,Internal,929459309,4566401928,2021 H1,1
S&P/TSX Composite,Canada,Calin Rovinescu,4914911161,491491,1161,Male,AIR CANADA,No,AC,President/CEO,01/04/2009,15/02/2021,4338,11.88493151,2021,2,1,H1,Leisure & Hotels,Consumer,Internal,5062324069,4864586355,2021 H1,1
S&P/TSX Composite,Canada,David (Dave) R Taylor,3.31134E+12,331134,1635540,Male,PAREX RESOURCES INC (Petro Andina Resources Inc prior to 11/2009),No,PXT,President/CEO,11/05/2017,04/02/2021,1365,3.739726027,2021,2,1,H1,Oil & Gas,Industrial & Natural Resources,Internal,1057184000,2267552513,2021 H1,1
S&P/TSX Composite,Canada,David G Smith,8.34687E+12,834687,1705233,Male,KEYERA CORP,No,KEY,CEO,01/01/2015,31/12/2020,2191,6.002739726,2020,12,4,H2,Oil & Gas,Industrial & Natural Resources,Internal,3943001504,5326890851,2020 H2,1
S&P/TSX Composite,Canada,Barry V Perry,73058046263,730580,46263,Male,FORTIS INC,No,FTS,President/CEO,01/01/2015,31/12/2020,2191,6.002739726,2020,12,4,H2,Electricity,Industrial & Natural Resources,Internal,7473255907,22170386246,2020 H2,1
